2026 05 25 00 56 29 2.14
2026 05 25 00 59 54 2.77
2026 05 25 01 01 37 2.76
2026 05 25 01 03 21 2.66
2026 05 25 01 05 07 2.66
2026 05 25 01 06 51 2.44
2026 05 25 01 08 36 1.89
2026 05 25 01 10 25 1.66
2026 05 25 01 12 11 1.67
2026 05 25 01 13 58 1.19
2026 05 25 01 15 48 1.21
2026 05 25 01 17 37 1.09
2026 05 25 01 19 30 0.80
2026 05 25 01 21 20 0.77
2026 05 25 01 23 09 0.84
2026 05 25 01 25 01 0.91
2026 05 25 01 26 52 0.75
2026 05 25 01 28 45 0.83
2026 05 25 01 30 35 0.63
2026 05 25 01 32 26 0.60
2026 05 25 01 34 17 0.79
2026 05 25 01 36 09 0.84
2026 05 25 01 38 01 0.76
2026 05 25 01 39 53 0.86
2026 05 25 01 41 51 0.77
2026 05 25 01 43 47 0.89
2026 05 25 01 45 18 1.13
2026 05 25 01 46 40 0.85
2026 05 25 01 49 28 0.74
2026 05 25 01 52 17 1.02
2026 05 25 01 53 42 1.06
2026 05 25 01 55 08 1.17
2026 05 25 01 56 37 1.23
2026 05 25 01 58 07 1.06
2026 05 25 01 59 36 0.85
2026 05 25 02 01 06 0.74
2026 05 25 02 02 34 0.91
2026 05 25 02 05 32 0.87
2026 05 25 02 07 03 0.92
2026 05 25 02 08 33 0.88
2026 05 25 02 10 03 0.71
2026 05 25 02 11 38 0.72
2026 05 25 02 13 11 0.57
2026 05 25 02 14 44 0.53
2026 05 25 02 16 17 0.45
2026 05 25 02 17 51 0.40
2026 05 25 02 19 27 0.39
2026 05 25 02 21 04 0.39
2026 05 25 02 22 38 0.43
2026 05 25 02 24 13 0.28
2026 05 25 02 25 49 0.33
2026 05 25 02 27 26 0.37
2026 05 25 02 29 04 0.36
2026 05 25 02 30 41 0.29
2026 05 25 02 32 17 0.35
2026 05 25 02 33 54 0.30
2026 05 25 02 35 29 0.38
2026 05 25 02 37 10 0.35
2026 05 25 02 38 52 0.26
2026 05 25 02 40 31 0.38
2026 05 25 02 42 11 0.27
2026 05 25 02 43 49 0.31
2026 05 25 02 45 31 0.35
2026 05 25 02 47 13 0.37
2026 05 25 02 48 56 0.33
2026 05 25 02 50 39 0.23
2026 05 25 02 52 21 0.19
2026 05 25 02 54 06 0.30
2026 05 25 03 01 34 0.26
2026 05 25 03 03 19 0.29
2026 05 25 03 05 05 0.23
2026 05 25 03 06 54 0.25
2026 05 25 03 08 41 0.23
2026 05 25 03 10 29 0.24
2026 05 25 03 12 18 0.23
2026 05 25 03 14 08 0.25
2026 05 25 03 15 57 0.22
2026 05 25 03 17 47 0.23
2026 05 25 03 19 35 0.24
2026 05 25 03 21 26 0.23
2026 05 25 03 23 19 0.27
2026 05 25 03 25 15 0.26
2026 05 25 03 27 10 0.28
2026 05 25 03 29 02 0.28
2026 05 25 03 30 56 0.37
2026 05 25 03 32 49 0.30
2026 05 25 03 34 45 0.27
2026 05 25 03 36 43 0.31
2026 05 25 03 38 44 0.27
2026 05 25 03 40 32 0.34
2026 05 25 03 41 56 0.35
2026 05 25 03 43 23 0.55
2026 05 25 03 44 46 0.43
2026 05 25 03 46 14 0.52
2026 05 25 03 47 39 0.39
2026 05 25 03 49 07 0.44
2026 05 25 03 50 35 0.52
