2026 05 24 21 08 04 8.51e-23 1.78e-24 1.37e-20 6.25e-14 1.47e-13 4.50e-15 0.58
2026 05 24 21 08 04 8.51e-23 1.78e-24 1.02e-19 8.99e-14 1.74e-13 5.13e-15 0.58
2026 05 24 21 09 46 1.72e-23 5.75e-23 5.70e-19 1.40e-13 1.74e-13 8.85e-15 0.65
2026 05 24 21 11 27 6.43e-22 1.39e-22 1.28e-19 1.02e-13 1.73e-13 1.55e-15 0.59
2026 05 24 21 13 11 1.34e-21 1.79e-23 1.66e-20 3.03e-13 1.72e-13 5.30e-15 0.82
2026 05 24 21 16 37 7.58e-15 1.46e-16 5.52e-20 3.70e-13 2.17e-13 4.88e-15 0.94
2026 05 24 21 18 20 4.89e-14 1.27e-15 3.90e-20 4.34e-13 2.03e-13 1.44e-14 1.03
2026 05 24 21 20 04 4.04e-15 6.29e-14 2.85e-14 4.49e-13 1.79e-13 1.58e-14 1.06
2026 05 24 21 21 50 5.28e-15 6.29e-14 2.85e-14 4.49e-13 1.79e-13 1.58e-14 0.86
2026 05 24 21 23 34 7.86e-15 2.75e-14 3.29e-20 4.12e-13 1.79e-13 8.10e-15 0.97
2026 05 24 21 25 17 1.50e-21 7.28e-23 9.33e-21 2.92e-13 1.83e-13 3.16e-15 0.82
2026 05 24 21 27 02 2.23e-15 1.64e-14 2.26e-20 2.96e-13 1.55e-13 5.04e-15 0.82
2026 05 24 21 30 34 1.35e-14 2.62e-14 2.38e-20 3.20e-13 1.64e-13 8.58e-15 0.87
2026 05 24 21 32 21 1.10e-15 1.12e-13 1.43e-14 5.97e-13 8.60e-14 3.91e-14 1.16
2026 05 24 21 34 09 3.87e-14 2.96e-13 2.02e-13 7.65e-13 6.34e-14 5.71e-14 1.58
2026 05 24 21 35 57 7.80e-14 3.33e-14 1.58e-13 6.31e-13 1.28e-13 4.93e-14 1.34
2026 05 24 21 37 45 2.65e-15 8.17e-14 4.49e-14 5.11e-13 1.14e-13 4.89e-14 1.12
2026 05 24 21 39 34 2.83e-18 7.92e-15 1.85e-14 4.08e-13 9.60e-14 1.89e-14 0.89
2026 05 24 21 41 24 4.47e-19 2.51e-17 6.05e-14 3.78e-13 1.35e-13 1.16e-14 0.93
2026 05 24 21 43 14 6.55e-16 5.48e-14 8.89e-16 4.07e-13 1.30e-13 8.99e-15 0.94
2026 05 24 21 45 03 6.55e-16 5.48e-14 8.89e-16 4.07e-13 1.30e-13 8.99e-15 0.75
2026 05 24 21 45 03 3.12e-15 1.46e-14 3.50e-21 2.65e-13 1.24e-13 8.01e-15 0.75
2026 05 24 21 56 02 5.14e-20 3.81e-14 2.09e-17 2.46e-13 NaN NaN 0.74
2026 05 24 21 56 02 5.14e-20 3.81e-14 2.09e-17 2.46e-13 1.15e-13 6.72e-15 0.74
2026 05 24 21 58 47 4.32e-16 1.04e-13 1.29e-14 4.84e-13 7.69e-14 4.11e-14 1.05
2026 05 24 22 00 10 3.41e-15 2.56e-14 2.90e-14 3.84e-13 7.49e-14 4.46e-14 0.90
2026 05 24 22 01 32 2.46e-15 1.89e-14 1.71e-14 3.18e-13 8.85e-14 4.60e-14 0.83
2026 05 24 22 02 59 1.14e-21 4.97e-21 2.18e-20 3.18e-13 8.85e-14 4.60e-14 0.59
2026 05 24 22 04 23 8.63e-22 6.74e-23 1.44e-20 9.53e-14 1.05e-13 4.65e-16 0.49
2026 05 24 22 05 49 3.16e-16 1.97e-14 5.68e-21 1.30e-13 1.01e-13 5.03e-15 0.56
2026 05 24 22 07 16 2.00e-21 1.47e-21 1.32e-21 1.12e-13 1.17e-13 1.58e-23 0.53
2026 05 24 22 16 53 1.98e-23 9.86e-23 1.69e-20 2.04e-14 9.50e-14 1.00e-16 0.35
2026 05 24 22 26 44 5.79e-22 2.10e-22 1.09e-21 1.13e-14 6.56e-14 2.34e-15 0.28
2026 05 24 22 28 19 2.67e-22 1.80e-21 1.81e-20 3.81e-15 7.09e-14 3.21e-15 0.28
2026 05 24 22 29 52 1.15e-21 1.09e-21 5.04e-21 1.59e-14 5.43e-14 8.33e-15 0.28
2026 05 24 22 31 26 1.80e-21 9.04e-24 1.40e-21 4.94e-15 6.22e-14 9.15e-15 0.27
2026 05 24 22 34 35 3.57e-23 6.03e-23 8.90e-22 1.54e-15 5.09e-14 8.90e-15 0.24
2026 05 24 22 36 10 1.21e-21 1.47e-22 3.39e-21 3.64e-15 4.60e-14 1.17e-14 0.24
2026 05 24 22 37 45 1.81e-21 2.01e-23 1.48e-21 2.32e-15 4.52e-14 7.26e-15 0.22
2026 05 24 22 39 22 2.10e-22 1.36e-16 1.76e-20 1.04e-14 2.92e-14 1.05e-14 0.21
2026 05 24 22 40 58 1.27e-23 4.70e-15 1.42e-15 3.00e-16 2.98e-14 1.00e-14 0.20
2026 05 24 22 42 35 9.65e-26 1.80e-21 3.62e-20 4.31e-15 4.36e-14 5.98e-15 0.22
2026 05 24 22 44 12 1.88e-21 1.83e-23 3.02e-22 8.40e-15 2.62e-14 8.93e-15 0.19
2026 05 24 22 45 50 1.81e-22 9.53e-22 1.27e-20 6.75e-15 4.24e-14 6.11e-15 0.22
2026 05 24 22 47 27 1.05e-22 1.30e-22 8.49e-21 1.02e-14 4.26e-14 5.94e-15 0.23
2026 05 24 22 49 07 1.39e-21 2.88e-22 3.10e-21 7.95e-15 5.49e-14 6.38e-15 0.26
2026 05 24 22 50 47 1.16e-21 4.26e-22 1.17e-20 9.43e-15 4.71e-14 3.41e-15 0.24
2026 05 24 22 52 25 3.86e-22 2.91e-22 3.22e-21 1.87e-14 4.27e-14 7.13e-15 0.26
2026 05 24 22 54 05 1.12e-21 1.22e-22 5.45e-20 5.80e-15 5.91e-14 9.18e-15 0.27
2026 05 24 22 55 45 1.15e-21 9.93e-23 4.58e-20 6.08e-15 4.99e-14 9.37e-15 0.25
2026 05 24 22 57 25 1.68e-21 1.10e-23 5.72e-22 3.02e-15 4.51e-14 8.86e-15 0.23
2026 05 24 22 59 06 8.73e-23 1.44e-21 5.42e-21 1.79e-15 5.24e-14 4.15e-15 0.23
2026 05 24 23 00 48 1.40e-22 5.46e-23 1.59e-20 4.47e-16 5.12e-14 4.15e-15 0.23
2026 05 24 23 00 48 1.40e-22 5.46e-23 1.59e-20 4.47e-16 5.12e-14 4.31e-15 0.23
2026 05 24 23 02 35 4.10e-22 4.87e-24 9.86e-21 2.24e-15 5.14e-14 5.05e-15 0.23
2026 05 24 23 04 17 1.04e-21 3.51e-21 2.76e-20 1.77e-15 5.51e-14 3.89e-15 0.24
2026 05 24 23 05 58 9.60e-22 3.51e-21 2.76e-20 1.77e-15 5.51e-14 3.89e-15 0.21
2026 05 24 23 05 58 9.60e-22 1.18e-22 1.66e-21 1.00e-14 3.36e-14 5.62e-15 0.21
2026 05 24 23 09 25 1.75e-22 1.93e-21 1.01e-20 2.44e-15 4.36e-14 3.85e-15 0.28
2026 05 24 23 09 25 3.41e-22 9.00e-22 7.55e-22 8.51e-15 6.28e-14 1.03e-14 0.28
2026 05 24 23 11 12 4.39e-23 3.79e-23 2.17e-20 1.83e-14 3.69e-14 6.80e-15 0.24
2026 05 24 23 12 56 2.63e-23 2.38e-23 7.39e-21 1.40e-14 4.58e-14 8.64e-15 0.26
2026 05 24 23 14 40 8.09e-22 3.92e-22 3.48e-21 1.91e-14 2.69e-14 8.64e-15 0.22
2026 05 24 23 14 40 8.09e-22 3.92e-22 3.48e-21 1.91e-14 2.69e-14 8.94e-15 0.22
2026 05 24 23 16 26 4.70e-22 1.18e-22 1.97e-21 1.25e-14 3.76e-14 4.39e-15 0.22
2026 05 24 23 18 12 6.84e-23 1.83e-21 3.87e-21 1.40e-14 4.68e-14 4.34e-15 0.25
2026 05 24 23 19 56 1.65e-21 1.20e-22 6.63e-21 1.45e-14 3.77e-14 7.80e-15 0.24
2026 05 24 23 23 29 9.68e-22 4.78e-22 7.12e-22 1.98e-14 3.91e-14 7.54e-15 0.25
2026 05 24 23 25 17 3.15e-22 1.35e-21 4.49e-22 7.63e-14 7.83e-14 4.97e-15 0.42
2026 05 24 23 27 08 4.01e-22 6.08e-14 1.94e-15 2.24e-13 1.08e-13 3.42e-15 0.73
2026 05 24 23 29 01 1.20e-21 2.13e-23 5.74e-17 9.59e-14 8.27e-14 5.04e-15 0.46
2026 05 24 23 30 52 3.59e-22 3.63e-15 2.00e-22 1.16e-13 6.94e-14 6.08e-15 0.48
2026 05 24 23 32 45 4.05e-21 1.95e-15 2.01e-14 1.53e-13 8.59e-14 7.62e-15 0.58
2026 05 24 23 34 36 1.58e-20 1.70e-14 4.57e-22 1.31e-13 5.31e-14 4.09e-15 0.49
2026 05 24 23 36 26 1.05e-23 2.60e-15 2.87e-20 7.13e-14 5.91e-14 3.58e-15 0.39
2026 05 24 23 38 16 4.17e-22 3.97e-22 8.42e-23 7.73e-14 9.11e-14 2.02e-15 0.44
2026 05 24 23 40 07 4.17e-22 3.97e-22 8.42e-23 7.73e-14 9.11e-14 2.02e-15 0.39
2026 05 24 23 40 07 1.89e-21 3.51e-15 3.64e-22 6.43e-14 6.80e-14 3.56e-15 0.39
2026 05 24 23 41 57 7.66e-16 1.22e-14 3.49e-21 6.02e-14 6.24e-14 5.46e-15 0.39
2026 05 24 23 43 49 2.47e-21 1.01e-14 2.37e-20 6.89e-14 4.52e-14 7.75e-15 0.38
2026 05 24 23 45 41 1.18e-22 3.44e-18 2.56e-14 7.55e-14 3.95e-14 9.37e-15 0.41
2026 05 24 23 47 35 9.77e-22 3.03e-15 2.56e-14 7.55e-14 3.95e-14 9.37e-15 0.42
2026 05 24 23 47 35 9.77e-22 3.03e-15 4.52e-15 1.24e-13 8.23e-15 1.98e-14 0.42
2026 05 24 23 49 06 7.91e-18 2.59e-14 3.22e-14 7.66e-14 2.40e-14 1.63e-14 0.45
2026 05 24 23 51 50 9.07e-24 1.80e-14 8.56e-14 5.98e-14 4.18e-14 1.01e-14 0.39
2026 05 24 23 51 50 9.07e-24 1.80e-14 6.05e-16 9.01e-14 1.17e-14 1.77e-14 0.39
2026 05 24 23 53 11 3.99e-15 5.13e-14 1.52e-14 9.02e-14 3.35e-14 1.49e-14 0.50
2026 05 24 23 54 34 1.83e-21 1.04e-14 1.39e-15 9.53e-14 2.13e-14 1.67e-14 0.40
2026 05 24 23 55 59 1.33e-21 4.15e-15 1.03e-14 8.53e-14 5.30e-15 1.77e-14 0.36
2026 05 24 23 58 55 8.65e-19 1.66e-14 2.26e-18 7.24e-14 3.50e-14 1.91e-14 0.39
2026 05 24 23 58 55 8.65e-19 1.66e-14 2.26e-18 7.24e-14 3.50e-14 1.58e-14 0.39
2026 05 25 00 01 50 5.01e-15 1.53e-15 5.80e-19 1.00e-13 1.04e-14 2.46e-14 0.40
2026 05 25 00 03 19 1.03e-19 1.38e-14 5.50e-21 7.96e-14 3.76e-14 1.45e-14 0.40
2026 05 25 00 04 44 8.02e-16 2.74e-15 2.11e-21 7.62e-14 5.37e-14 1.02e-14 0.40
2026 05 25 00 06 12 1.31e-21 7.45e-22 8.11e-22 6.76e-14 6.81e-14 7.17e-15 0.40
2026 05 25 00 07 41 1.60e-14 2.15e-16 1.06e-20 4.86e-14 5.95e-14 8.17e-15 0.38
2026 05 25 00 09 09 3.98e-15 9.29e-22 2.86e-19 9.44e-14 6.49e-14 7.75e-15 0.44
2026 05 25 00 15 06 2.97e-14 1.13e-16 1.43e-21 9.24e-14 6.40e-14 1.24e-14 0.48
2026 05 25 00 18 30 6.86e-23 7.68e-22 7.66e-21 1.96e-13 8.87e-15 1.84e-14 0.54
2026 05 25 00 18 30 6.86e-23 7.68e-22 7.66e-21 1.96e-13 8.87e-15 3.77e-14 0.54
2026 05 25 00 20 11 2.06e-14 1.69e-14 1.77e-20 1.45e-13 7.06e-14 3.77e-14 0.58
2026 05 25 00 20 11 2.06e-14 1.69e-14 1.77e-20 1.45e-13 7.06e-14 1.97e-14 0.58
2026 05 25 00 21 47 1.12e-14 3.61e-14 1.17e-18 1.75e-13 1.00e-13 1.01e-14 0.65
2026 05 25 00 23 21 1.22e-13 4.12e-14 2.33e-14 4.48e-13 1.24e-16 4.18e-14 1.00
2026 05 25 00 25 04 1.72e-21 2.94e-20 1.05e-18 1.67e-13 5.01e-14 1.56e-14 0.53
2026 05 25 00 26 41 6.42e-15 2.44e-14 4.52e-21 7.48e-14 4.95e-14 1.53e-14 0.44
2026 05 25 00 28 15 7.43e-16 3.38e-22 4.22e-21 9.01e-14 4.97e-14 1.14e-14 0.41
2026 05 25 00 30 13 5.74e-22 1.98e-19 9.31e-21 1.28e-13 6.91e-14 7.93e-15 0.49
2026 05 25 00 31 50 8.40e-15 3.20e-15 2.25e-19 1.03e-13 8.10e-14 4.07e-15 0.48
2026 05 25 00 33 27 9.95e-22 7.37e-23 3.41e-22 6.80e-14 5.26e-14 1.03e-14 0.37
2026 05 25 00 35 20 6.94e-23 1.40e-17 1.27e-19 1.17e-13 4.84e-14 1.55e-14 0.45
2026 05 25 00 38 33 3.66e-17 5.38e-14 1.91e-22 1.79e-13 8.74e-14 8.91e-15 0.65
2026 05 25 00 40 14 2.55e-13 4.85e-14 9.05e-15 5.87e-13 4.84e-14 3.52e-14 1.25
2026 05 25 00 43 30 3.23e-13 1.74e-13 1.59e-13 5.92e-13 7.15e-14 4.20e-14 1.80
2026 05 25 00 43 30 1.14e-13 8.03e-13 4.66e-14 7.84e-13 1.06e-14 5.13e-14 1.80
2026 05 25 00 45 08 5.76e-14 6.60e-13 6.20e-15 7.49e-13 5.62e-14 4.51e-14 1.66
2026 05 25 00 48 28 1.11e-17 1.09e-12 1.71e-15 9.47e-13 4.86e-16 7.84e-14 2.65
2026 05 25 00 48 28 4.65e-13 1.84e-12 2.36e-13 7.91e-13 3.30e-22 1.05e-13 2.65
2026 05 25 00 50 12 3.96e-13 1.73e-13 2.28e-13 6.88e-13 1.10e-13 3.25e-14 1.69
2026 05 25 00 51 55 2.09e-13 1.08e-12 8.23e-13 5.57e-13 1.22e-13 8.83e-14 2.38
2026 05 25 00 53 36 1.49e-18 1.84e-12 8.59e-15 9.99e-13 1.98e-18 8.79e-14 2.41
2026 05 25 00 55 18 8.29e-18 1.38e-12 5.11e-15 9.17e-13 3.14e-14 6.39e-14 2.13
2026 05 25 00 58 42 2.49e-15 2.28e-12 4.03e-13 8.17e-13 6.66e-17 1.22e-13 2.73
2026 05 25 01 00 24 6.26e-14 2.32e-12 3.25e-13 8.17e-13 6.66e-17 1.22e-13 2.78
2026 05 25 01 00 24 6.26e-14 2.32e-12 3.25e-13 8.99e-13 7.68e-15 1.14e-13 2.78
2026 05 25 01 02 08 6.35e-16 2.08e-12 3.27e-13 8.37e-13 1.59e-13 6.31e-14 2.66
2026 05 25 01 03 52 9.81e-22 2.09e-12 1.92e-13 1.07e-12 7.38e-15 1.27e-13 2.67
2026 05 25 01 05 38 2.08e-17 1.70e-12 1.30e-13 1.03e-12 5.47e-24 1.01e-13 2.42
2026 05 25 01 07 22 1.65e-14 9.38e-13 4.09e-14 8.46e-13 6.47e-16 6.22e-14 1.86
2026 05 25 01 09 06 6.88e-18 5.83e-13 4.05e-14 7.71e-13 7.98e-14 4.57e-14 1.62
2026 05 25 01 10 56 4.27e-13 1.65e-13 1.69e-13 7.71e-13 7.98e-14 4.57e-14 1.69
2026 05 25 01 10 56 4.27e-13 1.65e-13 1.69e-13 7.47e-13 9.40e-14 3.20e-14 1.69
2026 05 25 01 12 42 7.51e-14 1.23e-13 2.02e-16 5.87e-13 3.74e-14 3.08e-14 1.15
2026 05 25 01 14 29 1.89e-13 8.70e-14 1.57e-18 5.61e-13 3.02e-14 3.61e-14 1.19
2026 05 25 01 16 19 7.53e-14 3.94e-14 1.43e-14 5.50e-13 1.61e-14 4.00e-14 1.05
2026 05 25 01 18 08 9.25e-20 6.04e-14 2.21e-19 2.72e-13 1.06e-13 8.88e-15 0.78
2026 05 25 01 20 01 6.80e-17 1.46e-14 1.90e-20 2.38e-13 1.26e-13 1.08e-14 0.72
2026 05 25 01 21 51 7.24e-14 1.09e-15 2.44e-20 2.82e-13 1.26e-13 1.08e-14 0.82
2026 05 25 01 21 51 7.24e-14 1.09e-15 2.44e-20 2.82e-13 1.10e-13 1.87e-14 0.82
2026 05 25 01 23 40 5.62e-14 4.64e-15 3.24e-19 3.27e-13 1.11e-13 2.49e-14 0.86
2026 05 25 01 25 32 1.38e-21 1.20e-14 7.79e-19 2.88e-13 9.85e-14 1.20e-14 0.74
2026 05 25 01 27 23 4.38e-14 4.45e-14 6.80e-20 2.89e-13 6.32e-14 2.62e-14 0.80
2026 05 25 01 29 16 9.87e-23 7.60e-15 4.40e-20 1.78e-13 1.04e-13 1.65e-14 0.62
2026 05 25 01 31 06 2.28e-17 2.19e-14 9.74e-20 1.27e-13 9.10e-14 1.28e-14 0.55
2026 05 25 01 32 57 4.51e-14 3.29e-14 2.12e-18 2.51e-13 7.86e-14 1.54e-14 0.75
2026 05 25 01 34 48 4.89e-15 6.77e-14 3.74e-19 2.48e-13 1.03e-13 2.46e-14 0.78
2026 05 25 01 36 40 1.39e-16 6.34e-14 2.56e-21 2.08e-13 1.03e-13 1.39e-14 0.72
2026 05 25 01 38 32 7.47e-14 1.02e-20 1.78e-15 3.63e-13 4.84e-15 3.47e-14 0.81
2026 05 25 01 40 24 3.58e-14 5.35e-14 1.78e-15 3.63e-13 4.84e-15 3.47e-14 0.74
2026 05 25 01 40 24 3.58e-14 5.35e-14 1.08e-22 2.06e-13 9.24e-14 1.91e-14 0.74
2026 05 25 01 42 22 3.55e-14 7.13e-23 3.35e-15 3.62e-13 3.06e-14 3.65e-14 0.80
2026 05 25 01 44 18 2.28e-13 1.30e-14 3.86e-15 4.84e-13 4.79e-14 3.71e-14 1.12
2026 05 25 01 45 48 4.34e-14 2.79e-14 3.25e-21 3.25e-13 5.29e-14 1.44e-14 0.80
2026 05 25 01 48 34 3.21e-16 5.24e-14 4.90e-21 2.14e-13 1.04e-13 5.52e-15 0.70
2026 05 25 01 49 58 3.47e-19 5.83e-14 1.36e-19 3.08e-13 1.05e-13 3.58e-15 0.81
2026 05 25 01 51 21 3.79e-14 5.73e-14 1.10e-14 4.90e-13 1.76e-17 3.59e-14 0.96
2026 05 25 01 52 47 1.53e-13 5.77e-16 9.07e-18 4.75e-13 6.71e-14 2.34e-14 1.04
2026 05 25 01 54 13 3.95e-17 9.49e-14 3.22e-14 6.11e-13 1.02e-14 3.41e-14 1.09
2026 05 25 01 55 38 3.28e-14 1.92e-13 9.13e-16 6.25e-13 1.45e-14 3.14e-14 1.18
2026 05 25 01 57 08 3.28e-14 1.92e-13 9.13e-16 6.25e-13 1.45e-14 3.14e-14 1.01
2026 05 25 01 58 37 4.69e-14 3.11e-14 1.10e-21 3.46e-13 4.56e-14 1.81e-14 0.82
2026 05 25 02 00 06 5.56e-22 4.56e-14 9.17e-19 2.69e-13 7.77e-14 1.05e-14 0.73
2026 05 25 02 01 36 1.59e-19 4.98e-14 1.12e-19 3.73e-13 1.10e-13 2.11e-15 0.87
2026 05 25 02 04 33 4.58e-19 1.20e-15 2.36e-16 4.47e-13 2.77e-17 2.60e-14 0.81
2026 05 25 02 06 02 6.66e-14 1.29e-15 2.24e-18 4.36e-13 5.33e-16 2.57e-14 0.86
2026 05 25 02 07 34 6.95e-21 2.47e-20 9.46e-19 4.51e-13 1.25e-15 2.74e-14 0.81
2026 05 25 02 09 04 4.99e-22 3.38e-19 1.40e-18 2.75e-13 7.70e-14 8.12e-15 0.68
2026 05 25 02 10 33 1.00e-18 5.83e-14 3.25e-20 2.33e-13 8.35e-14 4.93e-15 0.71
2026 05 25 02 12 08 3.05e-22 1.92e-14 6.37e-18 1.60e-13 6.65e-14 4.85e-15 0.55
2026 05 25 02 13 41 1.48e-19 1.36e-14 7.51e-20 1.43e-13 5.93e-14 4.05e-15 0.51
2026 05 25 02 15 14 1.10e-21 2.48e-14 1.47e-16 1.48e-13 4.68e-14 8.54e-15 0.52
2026 05 25 02 16 47 1.37e-22 3.04e-23 2.08e-20 1.39e-13 5.29e-14 5.90e-15 0.48
2026 05 25 02 18 22 5.82e-22 1.79e-15 4.30e-16 1.13e-13 3.01e-14 8.46e-15 0.41
2026 05 25 02 19 58 1.31e-22 2.68e-14 2.19e-14 5.82e-14 4.99e-14 5.23e-15 0.42
2026 05 25 02 21 34 8.90e-16 1.91e-14 7.00e-21 7.35e-14 6.05e-14 4.96e-16 0.41
2026 05 25 02 23 09 1.82e-23 2.27e-21 3.01e-21 7.72e-14 4.16e-14 8.51e-15 0.37
2026 05 25 02 24 44 4.22e-22 5.88e-18 7.39e-17 8.38e-14 1.47e-14 1.21e-14 0.34
2026 05 25 02 26 20 1.17e-14 5.75e-15 2.24e-20 5.96e-14 4.60e-14 4.19e-15 0.37
2026 05 25 02 27 57 2.14e-21 3.02e-15 9.23e-20 7.09e-14 3.22e-14 1.19e-14 0.35
2026 05 25 02 29 34 1.08e-17 9.06e-15 4.20e-20 5.75e-14 2.67e-14 9.78e-15 0.32
2026 05 25 02 31 11 5.96e-18 2.18e-14 1.13e-14 3.56e-14 3.79e-14 1.09e-14 0.35
2026 05 25 02 32 48 1.16e-21 2.26e-22 1.33e-20 5.95e-14 5.20e-14 9.41e-15 0.36
2026 05 25 02 34 25 2.07e-15 2.05e-16 1.66e-19 6.24e-14 5.28e-14 1.29e-14 0.37
2026 05 25 02 36 00 3.05e-21 3.15e-18 6.00e-16 7.77e-14 2.12e-14 1.49e-14 0.34
2026 05 25 02 37 41 1.51e-21 1.27e-14 9.38e-18 4.07e-14 3.04e-14 1.17e-14 0.31
2026 05 25 02 39 23 5.91e-23 2.86e-14 3.15e-20 6.01e-14 6.07e-14 6.78e-15 0.41
2026 05 25 02 41 01 5.17e-23 8.87e-15 2.17e-19 5.79e-14 4.37e-14 9.51e-15 0.35
2026 05 25 02 42 41 9.92e-22 5.17e-16 4.27e-22 5.22e-14 5.85e-14 9.03e-15 0.35
2026 05 25 02 44 20 5.42e-22 8.54e-24 6.48e-21 6.66e-14 4.56e-14 8.81e-15 0.36
2026 05 25 02 46 01 6.81e-22 2.31e-14 3.39e-15 7.06e-14 4.71e-14 1.09e-14 0.41
2026 05 25 02 47 44 2.10e-15 1.22e-15 1.55e-15 7.74e-14 2.25e-14 1.27e-14 0.35
2026 05 25 02 49 27 1.09e-21 1.35e-19 2.66e-19 3.53e-14 3.96e-14 6.30e-15 0.28
2026 05 25 02 51 10 5.69e-21 3.29e-14 5.73e-22 3.82e-14 4.60e-14 1.14e-14 0.37
2026 05 25 02 52 51 1.54e-21 8.93e-15 3.55e-20 4.03e-14 4.60e-14 1.14e-14 0.33
2026 05 25 02 52 51 1.54e-21 8.93e-15 3.55e-20 4.03e-14 4.89e-14 7.91e-15 0.33
2026 05 25 02 54 37 6.44e-15 6.76e-23 2.32e-20 2.60e-14 3.57e-14 8.20e-15 0.27
2026 05 25 03 02 05 1.25e-23 3.67e-23 2.77e-21 3.65e-14 5.04e-14 3.72e-15 0.30
2026 05 25 03 03 50 9.05e-23 1.52e-21 2.30e-21 2.33e-14 4.29e-14 2.31e-15 0.25
2026 05 25 03 05 36 1.65e-21 9.79e-23 4.02e-23 1.82e-14 5.43e-14 2.77e-15 0.27
2026 05 25 03 07 25 2.33e-21 1.72e-21 3.51e-20 7.90e-15 5.61e-14 2.88e-15 0.25
2026 05 25 03 09 12 7.65e-23 8.35e-22 3.75e-21 1.82e-14 5.46e-14 2.05e-15 0.27
2026 05 25 03 10 59 6.37e-24 1.06e-22 1.34e-21 2.11e-14 3.67e-14 3.85e-15 0.24
2026 05 25 03 12 49 1.11e-21 1.45e-22 9.12e-23 2.58e-14 4.33e-14 4.21e-15 0.27
2026 05 25 03 14 38 6.29e-22 9.19e-23 6.90e-21 2.40e-14 3.64e-14 4.45e-15 0.25
2026 05 25 03 14 38 2.67e-23 7.55e-20 8.30e-21 1.68e-14 4.64e-14 1.12e-15 0.25
2026 05 25 03 16 28 2.67e-23 7.55e-20 8.30e-21 1.68e-14 4.64e-14 1.12e-15 0.25
2026 05 25 03 18 18 1.28e-21 2.60e-15 7.08e-22 2.61e-14 2.86e-14 5.65e-15 0.24
2026 05 25 03 20 06 1.88e-21 2.22e-21 2.91e-23 2.56e-14 2.78e-14 6.23e-15 0.23
2026 05 25 03 21 57 1.48e-18 8.70e-15 1.44e-21 2.69e-14 3.61e-14 5.32e-15 0.27
2026 05 25 03 23 50 2.06e-21 7.50e-22 6.09e-21 2.41e-14 5.00e-14 4.30e-15 0.28
2026 05 25 03 25 46 1.60e-21 1.23e-14 8.28e-21 2.89e-14 3.81e-14 6.56e-15 0.29
2026 05 25 03 27 41 1.98e-21 1.78e-14 5.07e-15 2.96e-14 2.50e-14 7.95e-15 0.29
2026 05 25 03 29 34 9.29e-15 3.12e-15 5.07e-15 2.96e-14 2.50e-14 7.95e-15 0.38
2026 05 25 03 29 34 9.29e-15 3.12e-15 3.80e-14 1.62e-14 6.05e-14 3.64e-15 0.38
2026 05 25 03 31 27 3.14e-21 1.20e-14 7.96e-16 3.59e-14 3.71e-14 8.55e-15 0.31
2026 05 25 03 33 20 8.99e-26 6.03e-15 4.17e-17 2.88e-14 3.89e-14 4.80e-15 0.28
2026 05 25 03 35 16 3.07e-22 5.91e-15 1.55e-15 4.48e-14 3.98e-14 3.81e-15 0.31
2026 05 25 03 37 15 1.42e-21 1.03e-21 9.83e-21 2.82e-14 4.74e-14 3.44e-15 0.28
